id,season,gameType,gameDate,neutralSite,startTimeUTC,easternUTCOffset,venueUTCOffset,venueTimezone,gameState,gameScheduleState,awayTeam.id,awayTeam.commonName.default,awayTeam.placeNameWithPreposition.default,awayTeam.placeNameWithPreposition.fr,awayTeam.abbrev,awayTeam.score,homeTeam.id,homeTeam.commonName.default,homeTeam.placeNameWithPreposition.default,homeTeam.placeNameWithPreposition.fr,homeTeam.abbrev,homeTeam.score,periodDescriptor.number,periodDescriptor.periodType,periodDescriptor.maxRegulationPeriods,gameOutcome.lastPeriodType,winningGoalie.playerId,winningGoalScorer.playerId,winningGoalie.lastName.sv,awayTeam.commonName.fr,homeTeam.commonName.fr,seriesUrl,seriesStatus.round,seriesStatus.seriesAbbrev,seriesStatus.seriesTitle,seriesStatus.seriesLetter,seriesStatus.neededToWin,seriesStatus.topSeedWins,seriesStatus.bottomSeedWins,seriesStatus.gameNumberOfSeries,winningGoalie.lastName.de,specialEvent.parentId,specialEvent.name.default,specialEvent.name.fr,periodDescriptor.otPeriods,tricode_winteam
2015020089,20152016,2,2015-10-21,False,2015-10-22T00:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,4,Flyers,Philadelphia,de Philadelphie,PHI,5,6,Bruins,Boston,de Boston,BOS,4,4,OT,3,OT,8473461.0,8473512.0,,,,,,,,,,,,,,,,,,PHI
2015020090,20152016,2,2015-10-21,False,2015-10-22T01:30:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,17,Red Wings,Detroit,de Detroit,DET,1,22,Oilers,Edmonton,d'Edmonton,EDM,3,3,REG,3,REG,8475660.0,8478402.0,,,,,,,,,,,,,,,,,,EDM
2015020091,20152016,2,2015-10-21,False,2015-10-22T02:00:00Z,-04:00,-06:00,America/Denver,OFF,OK,12,Hurricanes,Carolina,de la Caroline,CAR,1,21,Avalanche,Colorado,du Colorado,COL,0,4,OT,3,OT,8470320.0,8476437.0,,,,,,,,,,,,,,,,,,CAR
2015020092,20152016,2,2015-10-22,False,2015-10-22T23:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,53,Coyotes,Arizona,de l'Arizona,ARI,1,3,Rangers,New York,de New York,NYR,4,3,REG,3,REG,8468685.0,8475763.0,,,,,,,,,,,,,,,,,,NYR
2015020093,20152016,2,2015-10-22,False,2015-10-22T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,25,Stars,Dallas,de Dallas,DAL,4,5,Penguins,Pittsburgh,de Pittsburgh,PIT,1,3,REG,3,REG,8474550.0,8475906.0,,,,,,,,,,,,,,,,,,DAL
2015020094,20152016,2,2015-10-22,False,2015-10-22T23:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,1,Devils,New Jersey,du New Jersey,NJD,5,9,Senators,Ottawa,d'Ottawa,OTT,4,5,SO,3,SO,8471239.0,,,,Sénateurs,,,,,,,,,,,,,,,NJD
2015020095,20152016,2,2015-10-22,False,2015-10-23T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,1,18,Predators,Nashville,de Nashville,NSH,5,3,REG,3,REG,8471469.0,8475176.0,,,,,,,,,,,,,,,,,,NSH
2015020096,20152016,2,2015-10-22,False,2015-10-23T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,29,Blue Jackets,Columbus,de Columbus,CBJ,2,30,Wild,Minnesota,du Minnesota,MIN,3,3,REG,3,REG,8471227.0,8470598.0,,,,,,,,,,,,,,,,,,MIN
2015020097,20152016,2,2015-10-22,False,2015-10-23T00:30:00Z,-04:00,-05:00,America/Chicago,OFF,OK,13,Panthers,Florida,de la Floride,FLA,2,16,Blackhawks,Chicago,de Chicago,CHI,3,3,REG,3,REG,8470645.0,8474141.0,,,,,,,,,,,,,,,,,,CHI
2015020098,20152016,2,2015-10-22,False,2015-10-23T02:00:00Z,-04:00,-07:00,America/Vancouver,OFF,OK,15,Capitals,Washington,de Washington,WSH,3,23,Canucks,Vancouver,de Vancouver,VAN,2,3,REG,3,REG,8474651.0,8471214.0,,,,,,,,,,,,,,,,,,WSH
2015020099,20152016,2,2015-10-22,False,2015-10-23T02:30:00Z,-04:00,-07:00,US/Pacific,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,4,28,Sharks,San Jose,de San Jose,SJS,1,3,REG,3,REG,8473523.0,8473473.0,,,,,,,,,,,,,,,,,,LAK
2015020100,20152016,2,2015-10-23,False,2015-10-23T23:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,8,Canadiens,Montréal,de Montréal,MTL,7,7,Sabres,Buffalo,de Buffalo,BUF,2,3,REG,3,REG,8477237.0,8471338.0,,,,,,,,,,,,,,,,,,MTL
2015020101,20152016,2,2015-10-23,False,2015-10-23T23:30:00Z,-04:00,-04:00,America/New_York,OFF,OK,6,Bruins,Boston,de Boston,BOS,5,2,Islanders,New York,de New York,NYI,3,3,REG,3,REG,8475361.0,8475727.0,,,,,,,,,,,,,,,,,,BOS
2015020102,20152016,2,2015-10-23,False,2015-10-24T00:00:00Z,-04:00,-05:00,America/Winnipeg,OFF,OK,14,Lightning,Tampa Bay,de Tampa Bay,TBL,4,52,Jets,Winnipeg,de Winnipeg,WPG,3,4,OT,3,OT,8471750.0,8476292.0,,,,,,,,,,,,,,,,,,TBL
2015020103,20152016,2,2015-10-23,False,2015-10-24T01:00:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,17,Red Wings,Detroit,de Detroit,DET,2,20,Flames,Calgary,de Calgary,CGY,3,4,OT,3,OT,8473972.0,8470966.0,,,,,,,,,,,,,,,,,,CGY
2015020104,20152016,2,2015-10-23,False,2015-10-24T01:00:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,15,Capitals,Washington,de Washington,WSH,7,22,Oilers,Edmonton,d'Edmonton,EDM,4,3,REG,3,REG,8475831.0,8477444.0,,,,,,,,,,,,,,,,,,WSH
2015020105,20152016,2,2015-10-23,False,2015-10-24T02:30:00Z,-04:00,-07:00,America/Los_Angeles,OFF,OK,12,Hurricanes,Carolina,de la Caroline,CAR,0,26,Kings,Los Angeles,de Los Angeles,LAK,3,3,REG,3,REG,8471734.0,8475726.0,,,,,,,,,,,,,,,,,,LAK
2015020106,20152016,2,2015-10-24,False,2015-10-24T22:00:00Z,-04:00,-05:00,US/Central,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,0,30,Wild,Minnesota,du Minnesota,MIN,3,3,REG,3,REG,8471227.0,8476856.0,,,,,,,,,,,,,,,,,,MIN
2015020108,20152016,2,2015-10-24,False,2015-10-24T23:00:00Z,-04:00,-04:00,America/Montreal,OFF,OK,10,Maple Leafs,Toronto,de Toronto,TOR,3,8,Canadiens,Montréal,de Montréal,MTL,5,3,REG,3,REG,8471679.0,8474157.0,,,,,,,,,,,,,,,,,,MTL
2015020109,20152016,2,2015-10-24,False,2015-10-24T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,53,Coyotes,Arizona,de l'Arizona,ARI,4,9,Senators,Ottawa,d'Ottawa,OTT,1,3,REG,3,REG,8474765.0,8470755.0,Lindbäck,,Sénateurs,,,,,,,,,,,,,,,ARI
2015020110,20152016,2,2015-10-24,False,2015-10-24T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,3,Rangers,New York,de New York,NYR,2,4,Flyers,Philadelphia,de Philadelphie,PHI,3,5,SO,3,SO,8473461.0,,,,,,,,,,,,,,,,,,,PHI
2015020107,20152016,2,2015-10-24,False,2015-10-24T23:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,1,Devils,New Jersey,du New Jersey,NJD,4,7,Sabres,Buffalo,de Buffalo,BUF,3,3,REG,3,REG,8471239.0,8474641.0,,,,,,,,,,,,,,,,,,NJD
2015020113,20152016,2,2015-10-24,False,2015-10-25T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,13,Panthers,Florida,de la Floride,FLA,6,25,Stars,Dallas,de Dallas,DAL,2,3,REG,3,REG,8471219.0,8477932.0,,,,,,,,,,,,,,,,,,FLA
2015020111,20152016,2,2015-10-24,False,2015-10-25T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,2,Islanders,New York,de New York,NYI,3,19,Blues,St. Louis,de St. Louis,STL,2,4,OT,3,OT,8471306.0,8471362.0,,,,,,,,,,,,,,,,,,NYI
2015020112,20152016,2,2015-10-24,False,2015-10-25T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,5,Penguins,Pittsburgh,de Pittsburgh,PIT,2,18,Predators,Nashville,de Nashville,NSH,1,4,OT,3,OT,8470594.0,8473548.0,,,,,,,,,,,,,,,,,,PIT
2015020114,20152016,2,2015-10-24,False,2015-10-25T00:30:00Z,-04:00,-05:00,America/Chicago,OFF,OK,14,Lightning,Tampa Bay,de Tampa Bay,TBL,0,16,Blackhawks,Chicago,de Chicago,CHI,1,4,OT,3,OT,8470645.0,8473604.0,,,,,,,,,,,,,,,,,,CHI
2015020115,20152016,2,2015-10-24,False,2015-10-25T01:00:00Z,-04:00,-06:00,America/Denver,OFF,OK,29,Blue Jackets,Columbus,de Columbus,CBJ,4,21,Avalanche,Colorado,du Colorado,COL,3,3,REG,3,REG,8475683.0,8471273.0,,,,,,,,,,,,,,,,,,CBJ
2015020116,20152016,2,2015-10-24,False,2015-10-25T02:00:00Z,-04:00,-07:00,America/Vancouver,OFF,OK,17,Red Wings,Detroit,de Detroit,DET,3,23,Canucks,Vancouver,de Vancouver,VAN,2,4,OT,3,OT,8475852.0,8474679.0,,,,,,,,,,,,,,,,,,DET
2015020117,20152016,2,2015-10-24,False,2015-10-25T02:30:00Z,-04:00,-07:00,US/Pacific,OFF,OK,12,Hurricanes,Carolina,de la Caroline,CAR,2,28,Sharks,San Jose,de San Jose,SJS,5,3,REG,3,REG,8474889.0,8470794.0,,,,,,,,,,,,,,,,,,SJS
2015020118,20152016,2,2015-10-25,False,2015-10-25T22:00:00Z,-04:00,-05:00,America/Winnipeg,OFF,OK,30,Wild,Minnesota,du Minnesota,MIN,4,52,Jets,Winnipeg,de Winnipeg,WPG,5,3,REG,3,REG,8474636.0,8471226.0,,,,,,,,,,,,,,,,,,WPG
2015020119,20152016,2,2015-10-25,False,2015-10-25T23:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,20,Flames,Calgary,de Calgary,CGY,1,3,Rangers,New York,de New York,NYR,4,3,REG,3,REG,8477293.0,8471958.0,,,,,,,,,,,,,,,,,,NYR
2015020120,20152016,2,2015-10-25,False,2015-10-26T01:30:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,3,22,Oilers,Edmonton,d'Edmonton,EDM,2,3,REG,3,REG,8471734.0,8476871.0,,,,,,,,,,,,,,,,,,LAK
2015020121,20152016,2,2015-10-26,False,2015-10-26T23:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,20,Flames,Calgary,de Calgary,CGY,0,2,Islanders,New York,de New York,NYI,4,3,REG,3,REG,8470860.0,8471362.0,,,,,,,,,,,,,,,,,,NYI
2015020122,20152016,2,2015-10-26,False,2015-10-26T23:30:00Z,-04:00,-04:00,America/Toronto,OFF,OK,53,Coyotes,Arizona,de l'Arizona,ARI,4,10,Maple Leafs,Toronto,de Toronto,TOR,3,3,REG,3,REG,8469608.0,8471231.0,,,,,,,,,,,,,,,,,,ARI
2015020123,20152016,2,2015-10-26,False,2015-10-27T00:30:00Z,-04:00,-05:00,America/Chicago,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,0,16,Blackhawks,Chicago,de Chicago,CHI,1,4,OT,3,OT,8470645.0,8473604.0,,,,,,,,,,,,,,,,,,CHI
2015020124,20152016,2,2015-10-27,False,2015-10-27T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,53,Coyotes,Arizona,de l'Arizona,ARI,0,6,Bruins,Boston,de Boston,BOS,6,3,REG,3,REG,8471695.0,8471276.0,,,,,,,,,,,,,,,,,,BOS
2015020125,20152016,2,2015-10-27,False,2015-10-27T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,29,Blue Jackets,Columbus,de Columbus,CBJ,3,1,Devils,New Jersey,du New Jersey,NJD,1,3,REG,3,REG,8475683.0,8474715.0,,,,,,,,,,,,,,,,,,CBJ
2015020126,20152016,2,2015-10-27,False,2015-10-27T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,7,Sabres,Buffalo,de Buffalo,BUF,4,4,Flyers,Philadelphia,de Philadelphie,PHI,3,4,OT,3,OT,8473434.0,8476878.0,,,,,,,,,,,,,,,,,,BUF
2015020128,20152016,2,2015-10-27,False,2015-10-27T23:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,21,Avalanche,Colorado,du Colorado,COL,1,13,Panthers,Florida,de la Floride,FLA,4,3,REG,3,REG,8466141.0,8476389.0,,,,,,,,,,,,,,,,,,FLA
2015020127,20152016,2,2015-10-27,False,2015-10-27T23:30:00Z,-04:00,-04:00,America/Detroit,OFF,OK,12,Hurricanes,Carolina,de la Caroline,CAR,3,17,Red Wings,Detroit,de Detroit,DET,1,3,REG,3,REG,8470320.0,8468493.0,,,,,,,,,,,,,,,,,,CAR
2015020130,20152016,2,2015-10-27,False,2015-10-28T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,22,Oilers,Edmonton,d'Edmonton,EDM,3,30,Wild,Minnesota,du Minnesota,MIN,4,3,REG,3,REG,8471227.0,8475745.0,,,,,,,,,,,,,,,,,,MIN
2015020131,20152016,2,2015-10-27,False,2015-10-28T00:00:00Z,-04:00,-05:00,America/Winnipeg,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,4,52,Jets,Winnipeg,de Winnipeg,WPG,1,3,REG,3,REG,8471734.0,8473473.0,,,,,,,,,,,,,,,,,,LAK
2015020129,20152016,2,2015-10-27,False,2015-10-28T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,14,Lightning,Tampa Bay,de Tampa Bay,TBL,0,19,Blues,St. Louis,de St. Louis,STL,2,3,REG,3,REG,8474596.0,8467351.0,,,,,,,,,,,,,,,,,,STL
2015020132,20152016,2,2015-10-27,False,2015-10-28T00:30:00Z,-04:00,-05:00,US/Central,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,3,25,Stars,Dallas,de Dallas,DAL,4,3,REG,3,REG,8474550.0,8474849.0,,,,,,,,,,,,,,,,,,DAL
2015020133,20152016,2,2015-10-27,False,2015-10-28T02:00:00Z,-04:00,-07:00,America/Vancouver,OFF,OK,8,Canadiens,Montréal,de Montréal,MTL,1,23,Canucks,Vancouver,de Vancouver,VAN,5,3,REG,3,REG,8468011.0,8474579.0,,,,,,,,,,,,,,,,,,VAN
2015020134,20152016,2,2015-10-28,False,2015-10-28T23:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,20,Flames,Calgary,de Calgary,CGY,4,9,Senators,Ottawa,d'Ottawa,OTT,5,5,SO,3,SO,8467950.0,,,,Sénateurs,,,,,,,,,,,,,,,OTT
2015020135,20152016,2,2015-10-28,False,2015-10-29T00:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,5,Penguins,Pittsburgh,de Pittsburgh,PIT,3,15,Capitals,Washington,de Washington,WSH,1,3,REG,3,REG,8470594.0,8473548.0,,,,,,,,,,,,,,,,,,PIT
2015020136,20152016,2,2015-10-28,False,2015-10-29T02:30:00Z,-04:00,-07:00,US/Pacific,OFF,OK,18,Predators,Nashville,de Nashville,NSH,2,28,Sharks,San Jose,de San Jose,SJS,1,3,REG,3,REG,8471469.0,8475714.0,,,,,,,,,,,,,,,,,,NSH
2015020137,20152016,2,2015-10-29,False,2015-10-29T23:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,12,Hurricanes,Carolina,de la Caroline,CAR,3,2,Islanders,New York,de New York,NYI,2,4,OT,3,OT,8475663.0,8468493.0,,,,,,,,,,,,,,,,,,CAR
2015020138,20152016,2,2015-10-29,False,2015-10-29T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,1,Devils,New Jersey,du New Jersey,NJD,4,4,Flyers,Philadelphia,de Philadelphie,PHI,1,3,REG,3,REG,8471239.0,8475151.0,,,,,,,,,,,,,,,,,,NJD
2015020139,20152016,2,2015-10-29,False,2015-10-29T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,7,Sabres,Buffalo,de Buffalo,BUF,3,5,Penguins,Pittsburgh,de Pittsburgh,PIT,4,3,REG,3,REG,8473553.0,8471215.0,,,,,,,,,,,,,,,,,,PIT
2015020140,20152016,2,2015-10-29,False,2015-10-29T23:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,21,Avalanche,Colorado,du Colorado,COL,2,14,Lightning,Tampa Bay,de Tampa Bay,TBL,1,3,REG,3,REG,8473575.0,8477492.0,,,,,,,,,,,,,,,,,,COL
2015020141,20152016,2,2015-10-29,False,2015-10-30T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,1,19,Blues,St. Louis,de St. Louis,STL,2,3,REG,3,REG,8474596.0,8476892.0,,,,,,,,,,,,,,,,,,STL
2015020142,20152016,2,2015-10-29,False,2015-10-30T00:00:00Z,-04:00,-05:00,America/Winnipeg,OFF,OK,16,Blackhawks,Chicago,de Chicago,CHI,1,52,Jets,Winnipeg,de Winnipeg,WPG,3,3,REG,3,REG,8474636.0,8471217.0,,,,,,,,,,,,,,,,,,WPG
2015020143,20152016,2,2015-10-29,False,2015-10-30T00:30:00Z,-04:00,-05:00,US/Central,OFF,OK,23,Canucks,Vancouver,de Vancouver,VAN,3,25,Stars,Dallas,de Dallas,DAL,4,4,OT,3,OT,8474550.0,8473994.0,,,,,,,,,,,,,,,,,,DAL
2015020144,20152016,2,2015-10-29,False,2015-10-30T01:00:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,8,Canadiens,Montréal,de Montréal,MTL,3,22,Oilers,Edmonton,d'Edmonton,EDM,4,3,REG,3,REG,8475660.0,8477934.0,,,,,,,,,,,,,,,,,,EDM
2015020146,20152016,2,2015-10-30,False,2015-10-30T23:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,10,Maple Leafs,Toronto,de Toronto,TOR,1,3,Rangers,New York,de New York,NYR,3,3,REG,3,REG,8468685.0,8475692.0,,,,,,,,,,,,,,,,,,NYR
2015020145,20152016,2,2015-10-30,False,2015-10-30T23:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,4,Flyers,Philadelphia,de Philadelphie,PHI,1,7,Sabres,Buffalo,de Buffalo,BUF,3,3,REG,3,REG,8476999.0,8475158.0,,,,,,,,,,,,,,,,,,BUF
2015020147,20152016,2,2015-10-30,False,2015-10-30T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,29,Blue Jackets,Columbus,de Columbus,CBJ,1,15,Capitals,Washington,de Washington,WSH,2,3,REG,3,REG,8474651.0,8471698.0,,,,,,,,,,,,,,,,,,WSH
2015020148,20152016,2,2015-10-30,False,2015-10-30T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,21,Avalanche,Colorado,du Colorado,COL,2,12,Hurricanes,Carolina,de la Caroline,CAR,3,3,REG,3,REG,8470320.0,8475784.0,,,,,,,,,,,,,,,,,,CAR
2015020149,20152016,2,2015-10-30,False,2015-10-30T23:30:00Z,-04:00,-04:00,America/Detroit,OFF,OK,9,Senators,Ottawa,d'Ottawa,OTT,3,17,Red Wings,Detroit,de Detroit,DET,1,3,REG,3,REG,8477202.0,8476477.0,,Sénateurs,,,,,,,,,,,,,,,,OTT
2015020150,20152016,2,2015-10-30,False,2015-10-30T23:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,6,Bruins,Boston,de Boston,BOS,3,13,Panthers,Florida,de la Floride,FLA,1,3,REG,3,REG,8471695.0,8473419.0,,,,,,,,,,,,,,,,,,BOS
2015020151,20152016,2,2015-10-30,False,2015-10-31T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,16,Blackhawks,Chicago,de Chicago,CHI,4,30,Wild,Minnesota,du Minnesota,MIN,5,3,REG,3,REG,8471227.0,8475799.0,,,,,,,,,,,,,,,,,,MIN
2015020152,20152016,2,2015-10-30,False,2015-10-31T01:00:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,8,Canadiens,Montréal,de Montréal,MTL,6,20,Flames,Calgary,de Calgary,CGY,2,3,REG,3,REG,8477237.0,8474668.0,,,,,,,,,,,,,,,,,,MTL
2015020153,20152016,2,2015-10-30,False,2015-10-31T02:00:00Z,-04:00,-07:00,America/Phoenix,OFF,OK,23,Canucks,Vancouver,de Vancouver,VAN,4,53,Coyotes,Arizona,de l'Arizona,ARI,3,3,REG,3,REG,8473614.0,8467875.0,,,,,,,,,,,,,,,,,,VAN
2015020154,20152016,2,2015-10-31,False,2015-10-31T17:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,2,Islanders,New York,de New York,NYI,2,1,Devils,New Jersey,du New Jersey,NJD,3,5,SO,3,SO,8471239.0,,,,,,,,,,,,,,,,,,,NJD
2015020155,20152016,2,2015-10-31,False,2015-10-31T19:00:00Z,-04:00,-05:00,US/Central,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,3,25,Stars,Dallas,de Dallas,DAL,5,3,REG,3,REG,8474550.0,8474849.0,,,,,,,,,,,,,,,,,,DAL
2015020156,20152016,2,2015-10-31,False,2015-10-31T20:00:00Z,-04:00,-07:00,America/Los_Angeles,OFF,OK,18,Predators,Nashville,de Nashville,NSH,3,26,Kings,Los Angeles,de Los Angeles,LAK,4,4,OT,3,OT,8471734.0,8470604.0,,,,,,,,,,,,,,,,,,LAK
2015020161,20152016,2,2015-10-31,False,2015-10-31T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,3,29,Blue Jackets,Columbus,de Columbus,CBJ,2,3,REG,3,REG,8471715.0,8471218.0,,,,,,,,,,,,,,,,,,WPG
2015020159,20152016,2,2015-10-31,False,2015-10-31T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,6,Bruins,Boston,de Boston,BOS,3,14,Lightning,Tampa Bay,de Tampa Bay,TBL,1,3,REG,3,REG,8475361.0,8475792.0,,,,,,,,,,,,,,,,,,BOS
2015020157,20152016,2,2015-10-31,False,2015-10-31T23:00:00Z,-04:00,-04:00,America/Toronto,OFF,OK,5,Penguins,Pittsburgh,de Pittsburgh,PIT,4,10,Maple Leafs,Toronto,de Toronto,TOR,0,3,REG,3,REG,8470594.0,8470543.0,,,,,,,,,,,,,,,,,,PIT
2015020158,20152016,2,2015-10-31,False,2015-10-31T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,17,Red Wings,Detroit,de Detroit,DET,5,9,Senators,Ottawa,d'Ottawa,OTT,3,3,REG,3,REG,8475852.0,8477946.0,,,Sénateurs,,,,,,,,,,,,,,,DET
2015020160,20152016,2,2015-10-31,False,2015-10-31T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,15,Capitals,Washington,de Washington,WSH,2,13,Panthers,Florida,de la Floride,FLA,1,4,OT,3,OT,8475831.0,8475744.0,,,,,,,,,,,,,,,,,,WSH
2015020162,20152016,2,2015-10-31,False,2015-11-01T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,30,Wild,Minnesota,du Minnesota,MIN,2,19,Blues,St. Louis,de St. Louis,STL,3,4,OT,3,OT,8474596.0,8470655.0,,,,,,,,,,,,,,,,,,STL
2015020163,20152016,2,2015-10-31,False,2015-11-01T02:00:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,20,Flames,Calgary,de Calgary,CGY,5,22,Oilers,Edmonton,d'Edmonton,EDM,4,3,REG,3,REG,8471403.0,8473564.0,,,,,,,,,,,,,,,,,,CGY
2015020164,20152016,2,2015-11-01,False,2015-11-01T20:00:00Z,-05:00,-07:00,America/Denver,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,4,21,Avalanche,Colorado,du Colorado,COL,3,3,REG,3,REG,8474889.0,8470794.0,,,,,,,,,,,,,,,,,,SJS
2015020165,20152016,2,2015-11-01,False,2015-11-01T22:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,14,Lightning,Tampa Bay,de Tampa Bay,TBL,4,12,Hurricanes,Carolina,de la Caroline,CAR,3,3,REG,3,REG,8476883.0,8474870.0,,,,,,,,,,,,,,,,,,TBL
2015020166,20152016,2,2015-11-01,False,2015-11-02T00:00:00Z,-05:00,-05:00,America/Montreal,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,1,8,Canadiens,Montréal,de Montréal,MTL,5,3,REG,3,REG,8477237.0,8470039.0,,,,,,,,,,,,,,,,,,MTL
2015020167,20152016,2,2015-11-01,False,2015-11-02T00:30:00Z,-05:00,-05:00,America/New_York,OFF,OK,7,Sabres,Buffalo,de Buffalo,BUF,2,2,Islanders,New York,de New York,NYI,1,3,REG,3,REG,8476999.0,8477933.0,,,,,,,,,,,,,,,,,,BUF
2015020168,20152016,2,2015-11-01,False,2015-11-02T01:00:00Z,-05:00,-08:00,America/Los_Angeles,OFF,OK,18,Predators,Nashville,de Nashville,NSH,2,24,Ducks,Anaheim,d'Anaheim,ANA,4,3,REG,3,REG,8475883.0,8471699.0,,,,,,,,,,,,,,,,,,ANA
2015020169,20152016,2,2015-11-02,False,2015-11-03T00:30:00Z,-05:00,-05:00,America/Toronto,OFF,OK,25,Stars,Dallas,de Dallas,DAL,1,10,Maple Leafs,Toronto,de Toronto,TOR,4,3,REG,3,REG,8473503.0,8470207.0,,,,,,,,,,,,,,,,,,TOR
2015020170,20152016,2,2015-11-02,False,2015-11-03T01:30:00Z,-05:00,-06:00,America/Chicago,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,2,16,Blackhawks,Chicago,de Chicago,CHI,4,3,REG,3,REG,8470645.0,8476882.0,,,,,,,,,,,,,,,,,,CHI
2015020171,20152016,2,2015-11-02,False,2015-11-03T03:00:00Z,-05:00,-08:00,America/Vancouver,OFF,OK,4,Flyers,Philadelphia,de Philadelphie,PHI,1,23,Canucks,Vancouver,de Vancouver,VAN,4,3,REG,3,REG,8468011.0,8477500.0,,,,,,,,,,,,,,,,,,VAN
2015020173,20152016,2,2015-11-03,False,2015-11-04T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,1,Devils,New Jersey,du New Jersey,NJD,1,2,Islanders,New York,de New York,NYI,2,3,REG,3,REG,8470860.0,8475231.0,,,,,,,,,,,,,,,,,,NYI
2015020174,20152016,2,2015-11-03,False,2015-11-04T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,15,Capitals,Washington,de Washington,WSH,2,3,Rangers,New York,de New York,NYR,5,3,REG,3,REG,8468685.0,8470630.0,,,,,,,,,,,,,,,,,,NYR
2015020172,20152016,2,2015-11-03,False,2015-11-04T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,25,Stars,Dallas,de Dallas,DAL,5,6,Bruins,Boston,de Boston,BOS,3,3,REG,3,REG,8470140.0,8475794.0,,,,,,,,,,,,,,,,,,DAL
2015020176,20152016,2,2015-11-03,False,2015-11-04T00:30:00Z,-05:00,-05:00,America/Detroit,OFF,OK,14,Lightning,Tampa Bay,de Tampa Bay,TBL,1,17,Red Wings,Detroit,de Detroit,DET,2,3,REG,3,REG,8470657.0,8477946.0,,,,,,,,,,,,,,,,,,DET
2015020175,20152016,2,2015-11-03,False,2015-11-04T00:30:00Z,-05:00,-05:00,America/Montreal,OFF,OK,9,Senators,Ottawa,d'Ottawa,OTT,2,8,Canadiens,Montréal,de Montréal,MTL,1,4,OT,3,OT,8467950.0,8474068.0,,Sénateurs,,,,,,,,,,,,,,,,OTT
