id,season,gameType,gameDate,neutralSite,startTimeUTC,easternUTCOffset,venueUTCOffset,venueTimezone,gameState,gameScheduleState,awayTeam.id,awayTeam.commonName.default,awayTeam.placeNameWithPreposition.default,awayTeam.placeNameWithPreposition.fr,awayTeam.abbrev,awayTeam.score,homeTeam.id,homeTeam.commonName.default,homeTeam.placeNameWithPreposition.default,homeTeam.placeNameWithPreposition.fr,homeTeam.abbrev,homeTeam.score,periodDescriptor.number,periodDescriptor.periodType,periodDescriptor.maxRegulationPeriods,gameOutcome.lastPeriodType,winningGoalie.playerId,winningGoalie.lastName.de,winningGoalie.lastName.sv,awayTeam.commonName.fr,homeTeam.commonName.fr,seriesUrl,seriesStatus.round,seriesStatus.seriesAbbrev,seriesStatus.seriesTitle,seriesStatus.seriesLetter,seriesStatus.neededToWin,seriesStatus.topSeedWins,seriesStatus.bottomSeedWins,seriesStatus.gameNumberOfSeries,specialEvent.parentId,specialEvent.name.default,specialEvent.name.fr,periodDescriptor.otPeriods,venue.sv,winningGoalScorer.playerId,tricode_winteam
2017020091,20172018,2,2017-10-17,False,2017-10-18T02:30:00Z,-04:00,-07:00,US/Pacific,OFF,OK,8,Canadiens,Montréal,de Montréal,MTL,2,28,Sharks,San Jose,de San Jose,SJS,5,3,REG,3,REG,8474889.0,,,,,,,,,,,,,,,,,,,,SJS
2017020092,20172018,2,2017-10-18,False,2017-10-18T23:30:00Z,-04:00,-04:00,America/Toronto,OFF,OK,17,Red Wings,Detroit,de Detroit,DET,3,10,Maple Leafs,Toronto,de Toronto,TOR,6,3,REG,3,REG,8470147.0,,,,,,,,,,,,,,,,,,,,TOR
2017020093,20172018,2,2017-10-18,False,2017-10-19T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,16,Blackhawks,Chicago,de Chicago,CHI,2,19,Blues,St. Louis,de St. Louis,STL,5,3,REG,3,REG,8474596.0,,,,,,,,,,,,,,,,,,,,STL
2017020094,20172018,2,2017-10-18,False,2017-10-19T02:30:00Z,-04:00,-07:00,America/Los_Angeles,OFF,OK,8,Canadiens,Montréal,de Montréal,MTL,1,26,Kings,Los Angeles,de Los Angeles,LAK,5,3,REG,3,REG,8471734.0,,,,,,,,,,,,,,,,,,,,LAK
2017020098,20172018,2,2017-10-19,False,2017-10-19T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,14,Lightning,Tampa Bay,de Tampa Bay,TBL,2,29,Blue Jackets,Columbus,de Columbus,CBJ,0,3,REG,3,REG,8476883.0,,,,,,,,,,,,,,,,,,,,TBL
2017020095,20172018,2,2017-10-19,False,2017-10-19T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,23,Canucks,Vancouver,de Vancouver,VAN,3,6,Bruins,Boston,de Boston,BOS,6,3,REG,3,REG,8471418.0,,,,,,,,,,,,,,,,,,,,BOS
2017020097,20172018,2,2017-10-19,False,2017-10-19T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,18,Predators,Nashville,de Nashville,NSH,1,4,Flyers,Philadelphia,de Philadelphie,PHI,0,3,REG,3,REG,8471469.0,,,,,,,,,,,,,,,,,,,,NSH
2017020096,20172018,2,2017-10-19,False,2017-10-19T23:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,2,Islanders,New York,de New York,NYI,4,3,Rangers,New York,de New York,NYR,3,5,SO,3,SO,8470860.0,,,,,,,,,,,,,,,,,,,,NYI
2017020099,20172018,2,2017-10-19,False,2017-10-19T23:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,1,Devils,New Jersey,du New Jersey,NJD,5,9,Senators,Ottawa,d'Ottawa,OTT,4,4,OT,3,OT,8476234.0,,,,Sénateurs,,,,,,,,,,,,,,,,NJD
2017020100,20172018,2,2017-10-19,False,2017-10-20T00:30:00Z,-04:00,-05:00,America/Chicago,OFF,OK,22,Oilers,Edmonton,d'Edmonton,EDM,2,16,Blackhawks,Chicago,de Chicago,CHI,1,4,OT,3,OT,8475660.0,,,,,,,,,,,,,,,,,,,,EDM
2017020102,20172018,2,2017-10-19,False,2017-10-20T01:00:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,12,Hurricanes,Carolina,de la Caroline,CAR,2,20,Flames,Calgary,de Calgary,CGY,1,3,REG,3,REG,8474152.0,,,,,,,,,,,,,,,,,,,,CAR
2017020101,20172018,2,2017-10-19,False,2017-10-20T01:00:00Z,-04:00,-06:00,America/Denver,OFF,OK,19,Blues,St. Louis,de St. Louis,STL,4,21,Avalanche,Colorado,du Colorado,COL,3,3,REG,3,REG,8475622.0,,,,,,,,,,,,,,,,,,,,STL
2017020103,20172018,2,2017-10-19,False,2017-10-20T02:00:00Z,-04:00,-07:00,America/Phoenix,OFF,OK,25,Stars,Dallas,de Dallas,DAL,5,53,Coyotes,Arizona,de l'Arizona,ARI,4,3,REG,3,REG,8471750.0,,,,,,,,,,,,,,,,,,,,DAL
2017020105,20172018,2,2017-10-20,False,2017-10-20T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,3,1,Devils,New Jersey,du New Jersey,NJD,0,3,REG,3,REG,8474889.0,,,,,,,,,,,,,,,,,,,,SJS
2017020104,20172018,2,2017-10-20,False,2017-10-20T23:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,23,Canucks,Vancouver,de Vancouver,VAN,4,7,Sabres,Buffalo,de Buffalo,BUF,2,3,REG,3,REG,8474593.0,,Markström,,,,,,,,,,,,,,,,,,VAN
2017020106,20172018,2,2017-10-20,False,2017-10-20T23:30:00Z,-04:00,-04:00,America/Detroit,OFF,OK,15,Capitals,Washington,de Washington,WSH,4,17,Red Wings,Detroit,de Detroit,DET,3,4,OT,3,OT,8474651.0,,,,,,,,,,,,,,,,,,,,WSH
2017020107,20172018,2,2017-10-20,False,2017-10-20T23:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,5,Penguins,Pittsburgh,de Pittsburgh,PIT,4,13,Panthers,Florida,de la Floride,FLA,3,3,REG,3,REG,8476899.0,,,,,,,,,,,,,,,,,,,,PIT
2017020108,20172018,2,2017-10-20,False,2017-10-21T00:00:00Z,-04:00,-05:00,America/Winnipeg,OFF,OK,30,Wild,Minnesota,du Minnesota,MIN,3,52,Jets,Winnipeg,de Winnipeg,WPG,4,3,REG,3,REG,8476945.0,,,,,,,,,,,,,,,,,,,,WPG
2017020109,20172018,2,2017-10-20,False,2017-10-21T02:00:00Z,-04:00,-07:00,America/Los_Angeles,OFF,OK,8,Canadiens,Montréal,de Montréal,MTL,2,24,Ducks,Anaheim,d'Anaheim,ANA,6,3,REG,3,REG,8476434.0,,,,,,,,,,,,,,,,,,,,ANA
2017020110,20172018,2,2017-10-21,False,2017-10-21T16:30:00Z,-04:00,-04:00,America/New_York,OFF,OK,18,Predators,Nashville,de Nashville,NSH,2,3,Rangers,New York,de New York,NYR,4,3,REG,3,REG,8468685.0,,,,,,,,,,,,,,,,,,,,NYR
2017020111,20172018,2,2017-10-21,False,2017-10-21T17:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,22,Oilers,Edmonton,d'Edmonton,EDM,1,4,Flyers,Philadelphia,de Philadelphie,PHI,2,3,REG,3,REG,8470880.0,,,,,,,,,,,,,,,,,,,,PHI
2017020114,20172018,2,2017-10-21,False,2017-10-21T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,5,Penguins,Pittsburgh,de Pittsburgh,PIT,1,14,Lightning,Tampa Bay,de Tampa Bay,TBL,7,3,REG,3,REG,8476883.0,,,,,,,,,,,,,,,,,,,,TBL
2017020115,20172018,2,2017-10-21,False,2017-10-21T23:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,3,2,Islanders,New York,de New York,NYI,5,3,REG,3,REG,8471306.0,,,,,,,,,,,,,,,,,,,,NYI
2017020112,20172018,2,2017-10-21,False,2017-10-21T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,7,Sabres,Buffalo,de Buffalo,BUF,5,6,Bruins,Boston,de Boston,BOS,4,4,OT,3,OT,8475215.0,,,,,,,,,,,,,,,,,,,,BUF
2017020117,20172018,2,2017-10-21,False,2017-10-21T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,6,29,Blue Jackets,Columbus,de Columbus,CBJ,4,3,REG,3,REG,8471734.0,,,,,,,,,,,,,,,,,,,,LAK
2017020113,20172018,2,2017-10-21,False,2017-10-21T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,10,Maple Leafs,Toronto,de Toronto,TOR,3,9,Senators,Ottawa,d'Ottawa,OTT,6,3,REG,3,REG,8467950.0,,,,Sénateurs,,,,,,,,,,,,,,,,OTT
2017020116,20172018,2,2017-10-21,False,2017-10-21T23:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,13,Panthers,Florida,de la Floride,FLA,4,15,Capitals,Washington,de Washington,WSH,1,3,REG,3,REG,8473503.0,,,,,,,,,,,,,,,,,,,,FLA
2017020118,20172018,2,2017-10-21,False,2017-10-22T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,12,Hurricanes,Carolina,de la Caroline,CAR,3,25,Stars,Dallas,de Dallas,DAL,4,3,REG,3,REG,8471750.0,,,,,,,,,,,,,,,,,,,,DAL
2017020119,20172018,2,2017-10-21,False,2017-10-22T01:00:00Z,-04:00,-07:00,America/Phoenix,OFF,OK,16,Blackhawks,Chicago,de Chicago,CHI,4,53,Coyotes,Arizona,de l'Arizona,ARI,2,3,REG,3,REG,8470645.0,,,,,,,,,,,,,,,,,,,,CHI
2017020120,20172018,2,2017-10-21,False,2017-10-22T02:00:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,30,Wild,Minnesota,du Minnesota,MIN,4,20,Flames,Calgary,de Calgary,CGY,2,3,REG,3,REG,8471774.0,,,,,,,,,,,,,,,,,,,,MIN
2017020121,20172018,2,2017-10-21,False,2017-10-22T02:30:00Z,-04:00,-07:00,US/Pacific,OFF,OK,19,Blues,St. Louis,de St. Louis,STL,2,54,Golden Knights,Vegas,de Vegas,VGK,3,4,OT,3,OT,8476861.0,,,,,,,,,,,,,,,,,,,,VGK
2017020122,20172018,2,2017-10-22,False,2017-10-22T23:00:00Z,-04:00,-04:00,America/Detroit,OFF,OK,23,Canucks,Vancouver,de Vancouver,VAN,4,17,Red Wings,Detroit,de Detroit,DET,1,3,REG,3,REG,8474593.0,,Markström,,,,,,,,,,,,,,,,,,VAN
2017020123,20172018,2,2017-10-23,False,2017-10-23T23:00:00Z,-04:00,-04:00,America/Toronto,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,2,10,Maple Leafs,Toronto,de Toronto,TOR,3,3,REG,3,REG,8475883.0,,,,,,,,,,,,,,,,,,,,TOR
2017020124,20172018,2,2017-10-23,False,2017-10-23T23:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,4,3,Rangers,New York,de New York,NYR,1,3,REG,3,REG,8474889.0,,,,,,,,,,,,,,,,,,,,SJS
2017020129,20172018,2,2017-10-24,False,2017-10-24T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,14,Lightning,Tampa Bay,de Tampa Bay,TBL,5,12,Hurricanes,Carolina,de la Caroline,CAR,1,3,REG,3,REG,8476883.0,,,,,,,,,,,,,,,,,,,,TBL
2017020126,20172018,2,2017-10-24,False,2017-10-24T23:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,53,Coyotes,Arizona,de l'Arizona,ARI,3,2,Islanders,New York,de New York,NYI,5,3,REG,3,REG,8470860.0,,,,,,,,,,,,,,,,,,,,NYI
2017020127,20172018,2,2017-10-24,False,2017-10-24T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,6,4,Flyers,Philadelphia,de Philadelphie,PHI,2,3,REG,3,REG,8476434.0,,,,,,,,,,,,,,,,,,,,ANA
2017020128,20172018,2,2017-10-24,False,2017-10-24T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,22,Oilers,Edmonton,d'Edmonton,EDM,1,5,Penguins,Pittsburgh,de Pittsburgh,PIT,2,4,OT,3,OT,8476899.0,,,,,,,,,,,,,,,,,,,,PIT
2017020130,20172018,2,2017-10-24,False,2017-10-24T23:30:00Z,-04:00,-04:00,America/Montreal,OFF,OK,13,Panthers,Florida,de la Floride,FLA,1,8,Canadiens,Montréal,de Montréal,MTL,5,3,REG,3,REG,8471679.0,,,,,,,,,,,,,,,,,,,,MTL
2017020131,20172018,2,2017-10-24,False,2017-10-24T23:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,3,9,Senators,Ottawa,d'Ottawa,OTT,2,5,SO,3,SO,8475311.0,,,,Sénateurs,,,,,,,,,,,,,,,,LAK
2017020125,20172018,2,2017-10-24,False,2017-10-24T23:30:00Z,-04:00,-04:00,America/New_York,OFF,OK,17,Red Wings,Detroit,de Detroit,DET,0,7,Sabres,Buffalo,de Buffalo,BUF,1,3,REG,3,REG,8475215.0,,,,,,,,,,,,,,,,,,,,BUF
2017020132,20172018,2,2017-10-24,False,2017-10-25T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,20,Flames,Calgary,de Calgary,CGY,3,18,Predators,Nashville,de Nashville,NSH,2,5,SO,3,SO,8469608.0,,,,,,,,,,,,,,,,,,,,CGY
2017020133,20172018,2,2017-10-24,False,2017-10-25T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,23,Canucks,Vancouver,de Vancouver,VAN,1,30,Wild,Minnesota,du Minnesota,MIN,0,3,REG,3,REG,8475195.0,,,,,,,,,,,,,,,,,,,,VAN
2017020134,20172018,2,2017-10-24,False,2017-10-25T01:00:00Z,-04:00,-06:00,America/Denver,OFF,OK,25,Stars,Dallas,de Dallas,DAL,3,21,Avalanche,Colorado,du Colorado,COL,5,3,REG,3,REG,8473575.0,,,,,,,,,,,,,,,,,,,,COL
2017020135,20172018,2,2017-10-24,False,2017-10-25T02:00:00Z,-04:00,-07:00,US/Pacific,OFF,OK,16,Blackhawks,Chicago,de Chicago,CHI,2,54,Golden Knights,Vegas,de Vegas,VGK,4,3,REG,3,REG,8476861.0,,,,,,,,,,,,,,,,,,,,VGK
2017020137,20172018,2,2017-10-25,False,2017-10-26T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,20,Flames,Calgary,de Calgary,CGY,2,19,Blues,St. Louis,de St. Louis,STL,5,3,REG,3,REG,8474596.0,,,,,,,,,,,,,,,,,,,,STL
2017020136,20172018,2,2017-10-25,False,2017-10-26T00:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,7,Sabres,Buffalo,de Buffalo,BUF,1,29,Blue Jackets,Columbus,de Columbus,CBJ,5,3,REG,3,REG,8475683.0,,,,,,,,,,,,,,,,,,,,CBJ
2017020138,20172018,2,2017-10-26,False,2017-10-26T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,1,6,Bruins,Boston,de Boston,BOS,2,3,REG,3,REG,8471418.0,,,,,,,,,,,,,,,,,,,,BOS
2017020139,20172018,2,2017-10-26,False,2017-10-26T23:00:00Z,-04:00,-04:00,America/Toronto,OFF,OK,12,Hurricanes,Carolina,de la Caroline,CAR,6,10,Maple Leafs,Toronto,de Toronto,TOR,3,3,REG,3,REG,8474152.0,,,,,,,,,,,,,,,,,,,,CAR
2017020140,20172018,2,2017-10-26,False,2017-10-26T23:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,53,Coyotes,Arizona,de l'Arizona,ARI,2,3,Rangers,New York,de New York,NYR,5,3,REG,3,REG,8471715.0,,,,,,,,,,,,,,,,,,,,NYR
2017020141,20172018,2,2017-10-26,False,2017-10-26T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,1,5,Penguins,Pittsburgh,de Pittsburgh,PIT,2,4,OT,3,OT,8476899.0,,,,,,,,,,,,,,,,,,,,PIT
2017020143,20172018,2,2017-10-26,False,2017-10-26T23:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,4,Flyers,Philadelphia,de Philadelphie,PHI,4,9,Senators,Ottawa,d'Ottawa,OTT,5,3,REG,3,REG,8467950.0,,,,Sénateurs,,,,,,,,,,,,,,,,OTT
2017020142,20172018,2,2017-10-26,False,2017-10-26T23:30:00Z,-04:00,-04:00,America/Montreal,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,4,8,Canadiens,Montréal,de Montréal,MTL,0,3,REG,3,REG,8471734.0,,,,,,,,,,,,,,,,,,,,LAK
2017020144,20172018,2,2017-10-26,False,2017-10-26T23:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,17,Red Wings,Detroit,de Detroit,DET,2,14,Lightning,Tampa Bay,de Tampa Bay,TBL,3,3,REG,3,REG,8476883.0,,,,,,,,,,,,,,,,,,,,TBL
2017020145,20172018,2,2017-10-26,False,2017-10-26T23:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,3,13,Panthers,Florida,de la Floride,FLA,8,3,REG,3,REG,8473503.0,,,,,,,,,,,,,,,,,,,,FLA
2017020146,20172018,2,2017-10-26,False,2017-10-27T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,2,Islanders,New York,de New York,NYI,4,30,Wild,Minnesota,du Minnesota,MIN,6,3,REG,3,REG,8471227.0,,,,,,,,,,,,,,,,,,,,MIN
2017020147,20172018,2,2017-10-26,False,2017-10-27T01:00:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,25,Stars,Dallas,de Dallas,DAL,4,22,Oilers,Edmonton,d'Edmonton,EDM,5,3,REG,3,REG,8475660.0,,,,,,,,,,,,,,,,,,,,EDM
2017020148,20172018,2,2017-10-26,False,2017-10-27T02:00:00Z,-04:00,-07:00,America/Vancouver,OFF,OK,15,Capitals,Washington,de Washington,WSH,2,23,Canucks,Vancouver,de Vancouver,VAN,6,3,REG,3,REG,8475195.0,,,,,,,,,,,,,,,,,,,,VAN
2017020149,20172018,2,2017-10-27,False,2017-10-27T22:00:00Z,-04:00,-07:00,US/Pacific,OFF,OK,21,Avalanche,Colorado,du Colorado,COL,0,54,Golden Knights,Vegas,de Vegas,VGK,7,3,REG,3,REG,8476861.0,,,,,,,,,,,,,,,,,,,,VGK
2017020150,20172018,2,2017-10-27,False,2017-10-27T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,9,Senators,Ottawa,d'Ottawa,OTT,4,1,Devils,New Jersey,du New Jersey,NJD,5,5,SO,3,SO,8476234.0,,,Sénateurs,,,,,,,,,,,,,,,,,NJD
2017020151,20172018,2,2017-10-27,False,2017-10-27T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,1,29,Blue Jackets,Columbus,de Columbus,CBJ,2,4,OT,3,OT,8475683.0,,,,,,,,,,,,,,,,,,,,CBJ
2017020152,20172018,2,2017-10-27,False,2017-10-27T23:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,19,Blues,St. Louis,de St. Louis,STL,2,12,Hurricanes,Carolina,de la Caroline,CAR,1,3,REG,3,REG,8475622.0,,,,,,,,,,,,,,,,,,,,STL
2017020153,20172018,2,2017-10-27,False,2017-10-28T00:30:00Z,-04:00,-05:00,America/Chicago,OFF,OK,18,Predators,Nashville,de Nashville,NSH,2,16,Blackhawks,Chicago,de Chicago,CHI,1,3,REG,3,REG,8471469.0,,,,,,,,,,,,,,,,,,,,NSH
2017020154,20172018,2,2017-10-27,False,2017-10-28T01:00:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,25,Stars,Dallas,de Dallas,DAL,2,20,Flames,Calgary,de Calgary,CGY,1,3,REG,3,REG,8470140.0,,,,,,,,,,,,,,,,,,,,DAL
2017020155,20172018,2,2017-10-28,False,2017-10-28T17:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,3,7,Sabres,Buffalo,de Buffalo,BUF,2,3,REG,3,REG,8477180.0,,,,,,,,,,,,,,,,,,,,SJS
2017020160,20172018,2,2017-10-28,False,2017-10-28T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,17,Red Wings,Detroit,de Detroit,DET,3,13,Panthers,Florida,de la Floride,FLA,2,5,SO,3,SO,8470657.0,,,,,,,,,,,,,,,,,,,,DET
2017020157,20172018,2,2017-10-28,False,2017-10-28T23:00:00Z,-04:00,-04:00,America/Toronto,OFF,OK,4,Flyers,Philadelphia,de Philadelphie,PHI,4,10,Maple Leafs,Toronto,de Toronto,TOR,2,3,REG,3,REG,8470880.0,,,,,,,,,,,,,,,,,,,,PHI
2017020156,20172018,2,2017-10-28,False,2017-10-28T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,2,6,Bruins,Boston,de Boston,BOS,1,4,OT,3,OT,8471734.0,,,,,,,,,,,,,,,,,,,,LAK
2017020158,20172018,2,2017-10-28,False,2017-10-28T23:00:00Z,-04:00,-04:00,America/Montreal,OFF,OK,3,Rangers,New York,de New York,NYR,4,8,Canadiens,Montréal,de Montréal,MTL,5,3,REG,3,REG,8471679.0,,,,,,,,,,,,,,,,,,,,MTL
2017020161,20172018,2,2017-10-28,False,2017-10-28T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,53,Coyotes,Arizona,de l'Arizona,ARI,3,1,Devils,New Jersey,du New Jersey,NJD,4,3,REG,3,REG,8471239.0,,,,,,,,,,,,,,,,,,,,NJD
2017020159,20172018,2,2017-10-28,False,2017-10-28T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,4,14,Lightning,Tampa Bay,de Tampa Bay,TBL,1,3,REG,3,REG,8476434.0,,,,,,,,,,,,,,,,,,,,ANA
2017020163,20172018,2,2017-10-28,False,2017-10-29T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,2,Islanders,New York,de New York,NYI,6,18,Predators,Nashville,de Nashville,NSH,2,3,REG,3,REG,8470860.0,,,,,,,,,,,,,,,,,,,,NYI
2017020164,20172018,2,2017-10-28,False,2017-10-29T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,5,Penguins,Pittsburgh,de Pittsburgh,PIT,1,30,Wild,Minnesota,du Minnesota,MIN,2,3,REG,3,REG,8471227.0,,,,,,,,,,,,,,,,,,,,MIN
2017020162,20172018,2,2017-10-28,False,2017-10-29T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,29,Blue Jackets,Columbus,de Columbus,CBJ,1,19,Blues,St. Louis,de St. Louis,STL,4,3,REG,3,REG,8474596.0,,,,,,,,,,,,,,,,,,,,STL
2017020165,20172018,2,2017-10-28,False,2017-10-29T01:00:00Z,-04:00,-06:00,America/Denver,OFF,OK,16,Blackhawks,Chicago,de Chicago,CHI,3,21,Avalanche,Colorado,du Colorado,COL,6,3,REG,3,REG,8473541.0,,,,,,,,,,,,,,,,,,,,COL
2017020166,20172018,2,2017-10-28,False,2017-10-29T02:00:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,15,Capitals,Washington,de Washington,WSH,5,22,Oilers,Edmonton,d'Edmonton,EDM,2,3,REG,3,REG,8474651.0,,,,,,,,,,,,,,,,,,,,WSH
2017020167,20172018,2,2017-10-29,False,2017-10-29T21:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,4,12,Hurricanes,Carolina,de la Caroline,CAR,3,5,SO,3,SO,8468011.0,,,,,,,,,,,,,,,,,,,,ANA
2017020168,20172018,2,2017-10-29,False,2017-10-29T23:00:00Z,-04:00,-05:00,America/Winnipeg,OFF,OK,5,Penguins,Pittsburgh,de Pittsburgh,PIT,1,52,Jets,Winnipeg,de Winnipeg,WPG,7,3,REG,3,REG,8476945.0,,,,,,,,,,,,,,,,,,,,WPG
2017020169,20172018,2,2017-10-29,False,2017-10-30T01:00:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,15,Capitals,Washington,de Washington,WSH,1,20,Flames,Calgary,de Calgary,CGY,2,3,REG,3,REG,8469608.0,,,,,,,,,,,,,,,,,,,,CGY
2017020172,20172018,2,2017-10-30,False,2017-10-30T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,6,Bruins,Boston,de Boston,BOS,3,29,Blue Jackets,Columbus,de Columbus,CBJ,4,5,SO,3,SO,8475683.0,,,,,,,,,,,,,,,,,,,,CBJ
2017020170,20172018,2,2017-10-30,False,2017-10-30T23:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,54,Golden Knights,Vegas,de Vegas,VGK,3,2,Islanders,New York,de New York,NYI,6,3,REG,3,REG,8470860.0,,,,,,,,,,,,,,,,,,,,NYI
2017020171,20172018,2,2017-10-30,False,2017-10-30T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,53,Coyotes,Arizona,de l'Arizona,ARI,4,4,Flyers,Philadelphia,de Philadelphie,PHI,3,4,OT,3,OT,8475809.0,,,,,,,,,,,,,,,,,,,,ARI
2017020173,20172018,2,2017-10-30,False,2017-10-30T23:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,8,Canadiens,Montréal,de Montréal,MTL,8,9,Senators,Ottawa,d'Ottawa,OTT,3,3,REG,3,REG,8471219.0,,,,Sénateurs,,,,,,,,,,,,,,,,MTL
2017020174,20172018,2,2017-10-30,False,2017-10-30T23:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,14,Lightning,Tampa Bay,de Tampa Bay,TBL,8,13,Panthers,Florida,de la Floride,FLA,5,3,REG,3,REG,8476883.0,,,,,,,,,,,,,,,,,,,,TBL
2017020175,20172018,2,2017-10-30,False,2017-10-31T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,2,19,Blues,St. Louis,de St. Louis,STL,4,3,REG,3,REG,8474596.0,,,,,,,,,,,,,,,,,,,,STL
2017020176,20172018,2,2017-10-30,False,2017-10-31T02:00:00Z,-04:00,-07:00,America/Vancouver,OFF,OK,25,Stars,Dallas,de Dallas,DAL,2,23,Canucks,Vancouver,de Vancouver,VAN,1,4,OT,3,OT,8471750.0,,,,,,,,,,,,,,,,,,,,DAL
2017020177,20172018,2,2017-10-30,False,2017-10-31T02:30:00Z,-04:00,-07:00,US/Pacific,OFF,OK,10,Maple Leafs,Toronto,de Toronto,TOR,2,28,Sharks,San Jose,de San Jose,SJS,3,3,REG,3,REG,8474889.0,,,,,,,,,,,,,,,,,,,,SJS
2017020178,20172018,2,2017-10-31,False,2017-10-31T23:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,54,Golden Knights,Vegas,de Vegas,VGK,4,3,Rangers,New York,de New York,NYR,6,3,REG,3,REG,8468685.0,,,,,,,,,,,,,,,,,,,,NYR
2017020179,20172018,2,2017-10-31,False,2017-10-31T23:30:00Z,-04:00,-04:00,America/Detroit,OFF,OK,53,Coyotes,Arizona,de l'Arizona,ARI,3,17,Red Wings,Detroit,de Detroit,DET,5,3,REG,3,REG,8470657.0,,,,,,,,,,,,,,,,,,,,DET
2017020180,20172018,2,2017-10-31,False,2017-11-01T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,2,30,Wild,Minnesota,du Minnesota,MIN,1,3,REG,3,REG,8476945.0,,,,,,,,,,,,,,,,,,,,WPG
